Word,PI Score,Tf-Idf,Loc Ind,Loc Sig,Section
Coprocessor CORTRANS Register Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 27 | 0 19 1 5 3 0 28 | 0 19 1 5 3 0 29 | 0 19 1 5 3 0 30,TaggedPDF-doc Part Sect Sect P statement word,4.5 Shift Encoding
Coprocessor Data CODTRANS Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 19 | 0 19 1 5 3 0 20 | 0 19 1 5 3 0 21 | 0 19 1 5 3 0 22,TaggedPDF-doc Part Sect Sect P statement word,4.5 Shift Encoding
Transfer MTRANS Branch BRANCH,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 15 | 0 19 1 5 3 0 16 | 0 19 1 5 3 0 17 | 0 19 1 5 3 0 18,TaggedPDF-doc Part Sect Sect P statement word,4.5 Shift Encoding
Block Data Transfer MTRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 13 | 0 19 1 5 3 0 14 | 0 19 1 5 3 0 15 | 0 19 1 5 3 0 16,TaggedPDF-doc Part Sect Sect P statement word,4.5 Shift Encoding
Data Swap SWAP Single,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 6 | 0 19 1 5 3 0 7 | 0 19 1 5 3 0 8 | 0 19 1 5 3 0 9,TaggedPDF-doc Part Sect Sect P statement word,4.5 Shift Encoding
Single Data Transfer TRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 9 | 0 19 1 5 3 0 10 | 0 19 1 5 3 0 11 | 0 19 1 5 3 0 12,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Rn EOR shifter_operand S,0.166666666667,0.00018201260103461848,0 19 1 5 13 2 10 3 0 3 | 0 19 1 5 13 2 10 3 0 4 | 0 19 1 5 13 2 10 3 0 5 | 0 19 1 5 13 2 10 3 0 6,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,11 FPGA Synthesis
Amber Core Hardware Verification,0.166666666667,0.00018201260103461848,0 19 1 9 32 5 9 0 0 0 2 | 0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4 | 0 19 1 9 32 5 9 0 0 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,11 FPGA Synthesis
Amber Boot Loader v20110117211518,0.166666666667,0.00018201260103461848,0 19 1 9 32 7 1 7 0 1 | 0 19 1 9 32 7 1 7 0 2 | 0 19 1 9 32 7 1 7 0 3 | 0 19 1 9 32 7 1 7 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,11 FPGA Synthesis
Transfer Software Interrupt SWI,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 30 | 0 19 1 5 3 0 31 | 0 19 1 5 3 0 32 | 0 19 1 5 3 0 33,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Data COREGOP Operation Coprocessor,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 24 | 0 19 1 5 3 0 25 | 0 19 1 5 3 0 26 | 0 19 1 5 3 0 27,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Single Data Swap SWAP,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 5 | 0 19 1 5 3 0 6 | 0 19 1 5 3 0 7 | 0 19 1 5 3 0 8,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Data Processing REGOP Multiply,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 0 | 0 19 1 5 3 0 1 | 0 19 1 5 3 0 2 | 0 19 1 5 3 0 3,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Register Transfer Software Interrupt,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 29 | 0 19 1 5 3 0 30 | 0 19 1 5 3 0 31 | 0 19 1 5 3 0 32,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
RISC Machine Family Data,0.166666666667,0.00018201260103461848,0 19 1 2 7 0 19 | 0 19 1 2 7 0 20 | 0 19 1 2 7 0 21 | 0 19 1 2 7 0 22,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Data Transfer MTRANS Branch,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 14 | 0 19 1 5 3 0 15 | 0 19 1 5 3 0 16 | 0 19 1 5 3 0 17,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Rn offset_12 B22 =,0.166666666667,0.00018201260103461848,0 19 1 5 14 4 8 0 4 | 0 19 1 5 14 4 8 0 5 | 0 19 1 5 14 4 8 0 6 | 0 19 1 5 14 4 8 0 7,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,11 FPGA Synthesis
Lesser General Public License,1.0,0.00036402520206923697,0 19 1 2 9 6 0 4 | 0 19 1 2 9 6 0 5 | 0 19 1 2 9 6 0 6 | 0 19 1 2 9 6 0 7,TaggedPDF-doc Part Sect Sect Sect P statement word,11 FPGA Synthesis
COREGOP Operation Coprocessor CORTRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 25 | 0 19 1 5 3 0 26 | 0 19 1 5 3 0 27 | 0 19 1 5 3 0 28,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Swap SWAP Single Data,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 7 | 0 19 1 5 3 0 8 | 0 19 1 5 3 0 9 | 0 19 1 5 3 0 10,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Transfer TRANS Block Data,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 11 | 0 19 1 5 3 0 12 | 0 19 1 5 3 0 13 | 0 19 1 5 3 0 14,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Data Transfer TRANS Block,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 10 | 0 19 1 5 3 0 11 | 0 19 1 5 3 0 12 | 0 19 1 5 3 0 13,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
User FIRQ IRQ >,0.166666666667,0.00018201260103461848,0 19 1 9 32 6 3 5 0 1 | 0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3 | 0 19 1 9 32 6 3 5 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,11 FPGA Synthesis
Coprocessor Data COREGOP Operation,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 23 | 0 19 1 5 3 0 24 | 0 19 1 5 3 0 25 | 0 19 1 5 3 0 26,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Data CODTRANS Transfer Coprocessor,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 20 | 0 19 1 5 3 0 21 | 0 19 1 5 3 0 22 | 0 19 1 5 3 0 23,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Encode Immediate Value Encoding,0.166666666667,0.00018201260103461848,0 19 1 5 14 4 1 0 3 | 0 19 1 5 14 4 1 0 4 | 0 19 1 5 14 4 1 0 5 | 0 19 1 5 14 4 1 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,11 FPGA Synthesis
REGOP Multiply MULT Single,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 2 | 0 19 1 5 3 0 3 | 0 19 1 5 3 0 4 | 0 19 1 5 3 0 5,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Core Hardware Verification Tests,0.166666666667,0.00018201260103461848,0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4 | 0 19 1 9 32 5 9 0 0 0 5 | 0 19 1 9 32 5 9 0 0 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,11 FPGA Synthesis
FIRQ IRQ > SVC,0.166666666667,0.00018201260103461848,0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3 | 0 19 1 9 32 6 3 5 0 4 | 0 19 1 9 32 6 3 5 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,11 FPGA Synthesis
SWAP Single Data Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 8 | 0 19 1 5 3 0 9 | 0 19 1 5 3 0 10 | 0 19 1 5 3 0 11,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
GNU Lesser General Public,1.0,0.00036402520206923697,0 19 1 3 9 2 0 3 | 0 19 1 3 9 2 0 4 | 0 19 1 3 9 2 0 5 | 0 19 1 3 9 2 0 6,TaggedPDF-doc Part Sect Sect Sect P statement word,11 FPGA Synthesis
Transfer Coprocessor Data COREGOP,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 22 | 0 19 1 5 3 0 23 | 0 19 1 5 3 0 24 | 0 19 1 5 3 0 25,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Xilinx SP605 Spartan-6 FPGA,0.166666666667,0.00018201260103461848,0 19 1 2 6 2 9 | 0 19 1 2 6 2 10 | 0 19 1 2 6 2 11 | 0 19 1 2 6 2 12,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Amber Open Source Project,0.166666666667,0.00018201260103461848,0 19 0 0 0 | 0 19 0 0 1 | 0 19 0 0 2 | 0 19 0 0 3,TaggedPDF-doc Part H1 statement word,11 FPGA Synthesis
Coprocessor CORTRANS Register Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 27 | 0 19 1 5 3 0 28 | 0 19 1 5 3 0 29 | 0 19 1 5 3 0 30,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Coprocessor Data CODTRANS Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 19 | 0 19 1 5 3 0 20 | 0 19 1 5 3 0 21 | 0 19 1 5 3 0 22,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Transfer MTRANS Branch BRANCH,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 15 | 0 19 1 5 3 0 16 | 0 19 1 5 3 0 17 | 0 19 1 5 3 0 18,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Block Data Transfer MTRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 13 | 0 19 1 5 3 0 14 | 0 19 1 5 3 0 15 | 0 19 1 5 3 0 16,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Data Swap SWAP Single,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 6 | 0 19 1 5 3 0 7 | 0 19 1 5 3 0 8 | 0 19 1 5 3 0 9,TaggedPDF-doc Part Sect Sect P statement word,11 FPGA Synthesis
Single Data Transfer TRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 9 | 0 19 1 5 3 0 10 | 0 19 1 5 3 0 11 | 0 19 1 5 3 0 12,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Rn EOR shifter_operand S,0.166666666667,0.00018201260103461848,0 19 1 5 13 2 10 3 0 3 | 0 19 1 5 13 2 10 3 0 4 | 0 19 1 5 13 2 10 3 0 5 | 0 19 1 5 13 2 10 3 0 6,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,Amber 23 Pipeline Architecture
Amber Core Hardware Verification,0.166666666667,0.00018201260103461848,0 19 1 9 32 5 9 0 0 0 2 | 0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4 | 0 19 1 9 32 5 9 0 0 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,Amber 23 Pipeline Architecture
Amber Boot Loader v20110117211518,0.166666666667,0.00018201260103461848,0 19 1 9 32 7 1 7 0 1 | 0 19 1 9 32 7 1 7 0 2 | 0 19 1 9 32 7 1 7 0 3 | 0 19 1 9 32 7 1 7 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Amber 23 Pipeline Architecture
Transfer Software Interrupt SWI,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 30 | 0 19 1 5 3 0 31 | 0 19 1 5 3 0 32 | 0 19 1 5 3 0 33,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Data COREGOP Operation Coprocessor,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 24 | 0 19 1 5 3 0 25 | 0 19 1 5 3 0 26 | 0 19 1 5 3 0 27,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Single Data Swap SWAP,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 5 | 0 19 1 5 3 0 6 | 0 19 1 5 3 0 7 | 0 19 1 5 3 0 8,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Data Processing REGOP Multiply,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 0 | 0 19 1 5 3 0 1 | 0 19 1 5 3 0 2 | 0 19 1 5 3 0 3,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Register Transfer Software Interrupt,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 29 | 0 19 1 5 3 0 30 | 0 19 1 5 3 0 31 | 0 19 1 5 3 0 32,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
RISC Machine Family Data,0.166666666667,0.00018201260103461848,0 19 1 2 7 0 19 | 0 19 1 2 7 0 20 | 0 19 1 2 7 0 21 | 0 19 1 2 7 0 22,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Data Transfer MTRANS Branch,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 14 | 0 19 1 5 3 0 15 | 0 19 1 5 3 0 16 | 0 19 1 5 3 0 17,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Rn offset_12 B22 =,0.166666666667,0.00018201260103461848,0 19 1 5 14 4 8 0 4 | 0 19 1 5 14 4 8 0 5 | 0 19 1 5 14 4 8 0 6 | 0 19 1 5 14 4 8 0 7,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Amber 23 Pipeline Architecture
Lesser General Public License,1.0,0.00036402520206923697,0 19 1 2 9 6 0 4 | 0 19 1 2 9 6 0 5 | 0 19 1 2 9 6 0 6 | 0 19 1 2 9 6 0 7,TaggedPDF-doc Part Sect Sect Sect P statement word,Amber 23 Pipeline Architecture
COREGOP Operation Coprocessor CORTRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 25 | 0 19 1 5 3 0 26 | 0 19 1 5 3 0 27 | 0 19 1 5 3 0 28,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Swap SWAP Single Data,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 7 | 0 19 1 5 3 0 8 | 0 19 1 5 3 0 9 | 0 19 1 5 3 0 10,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Transfer TRANS Block Data,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 11 | 0 19 1 5 3 0 12 | 0 19 1 5 3 0 13 | 0 19 1 5 3 0 14,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Data Transfer TRANS Block,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 10 | 0 19 1 5 3 0 11 | 0 19 1 5 3 0 12 | 0 19 1 5 3 0 13,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
User FIRQ IRQ >,0.166666666667,0.00018201260103461848,0 19 1 9 32 6 3 5 0 1 | 0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3 | 0 19 1 9 32 6 3 5 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Amber 23 Pipeline Architecture
Coprocessor Data COREGOP Operation,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 23 | 0 19 1 5 3 0 24 | 0 19 1 5 3 0 25 | 0 19 1 5 3 0 26,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Data CODTRANS Transfer Coprocessor,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 20 | 0 19 1 5 3 0 21 | 0 19 1 5 3 0 22 | 0 19 1 5 3 0 23,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Encode Immediate Value Encoding,0.166666666667,0.00018201260103461848,0 19 1 5 14 4 1 0 3 | 0 19 1 5 14 4 1 0 4 | 0 19 1 5 14 4 1 0 5 | 0 19 1 5 14 4 1 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,Amber 23 Pipeline Architecture
REGOP Multiply MULT Single,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 2 | 0 19 1 5 3 0 3 | 0 19 1 5 3 0 4 | 0 19 1 5 3 0 5,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Core Hardware Verification Tests,0.166666666667,0.00018201260103461848,0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4 | 0 19 1 9 32 5 9 0 0 0 5 | 0 19 1 9 32 5 9 0 0 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,Amber 23 Pipeline Architecture
FIRQ IRQ > SVC,0.166666666667,0.00018201260103461848,0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3 | 0 19 1 9 32 6 3 5 0 4 | 0 19 1 9 32 6 3 5 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,Amber 23 Pipeline Architecture
SWAP Single Data Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 8 | 0 19 1 5 3 0 9 | 0 19 1 5 3 0 10 | 0 19 1 5 3 0 11,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
GNU Lesser General Public,1.0,0.00036402520206923697,0 19 1 3 9 2 0 3 | 0 19 1 3 9 2 0 4 | 0 19 1 3 9 2 0 5 | 0 19 1 3 9 2 0 6,TaggedPDF-doc Part Sect Sect Sect P statement word,Amber 23 Pipeline Architecture
Transfer Coprocessor Data COREGOP,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 22 | 0 19 1 5 3 0 23 | 0 19 1 5 3 0 24 | 0 19 1 5 3 0 25,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Xilinx SP605 Spartan-6 FPGA,0.166666666667,0.00018201260103461848,0 19 1 2 6 2 9 | 0 19 1 2 6 2 10 | 0 19 1 2 6 2 11 | 0 19 1 2 6 2 12,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Amber Open Source Project,0.166666666667,0.00018201260103461848,0 19 0 0 0 | 0 19 0 0 1 | 0 19 0 0 2 | 0 19 0 0 3,TaggedPDF-doc Part H1 statement word,Amber 23 Pipeline Architecture
Coprocessor CORTRANS Register Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 27 | 0 19 1 5 3 0 28 | 0 19 1 5 3 0 29 | 0 19 1 5 3 0 30,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Coprocessor Data CODTRANS Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 19 | 0 19 1 5 3 0 20 | 0 19 1 5 3 0 21 | 0 19 1 5 3 0 22,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Transfer MTRANS Branch BRANCH,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 15 | 0 19 1 5 3 0 16 | 0 19 1 5 3 0 17 | 0 19 1 5 3 0 18,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Block Data Transfer MTRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 13 | 0 19 1 5 3 0 14 | 0 19 1 5 3 0 15 | 0 19 1 5 3 0 16,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Data Swap SWAP Single,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 6 | 0 19 1 5 3 0 7 | 0 19 1 5 3 0 8 | 0 19 1 5 3 0 9,TaggedPDF-doc Part Sect Sect P statement word,Amber 23 Pipeline Architecture
Single Data Transfer TRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 9 | 0 19 1 5 3 0 10 | 0 19 1 5 3 0 11 | 0 19 1 5 3 0 12,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Rn EOR shifter_operand S,0.166666666667,0.00018201260103461848,0 19 1 5 13 2 10 3 0 3 | 0 19 1 5 13 2 10 3 0 4 | 0 19 1 5 13 2 10 3 0 5 | 0 19 1 5 13 2 10 3 0 6,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,1.1 Amber 23 Features
Amber Core Hardware Verification,0.166666666667,0.00018201260103461848,0 19 1 9 32 5 9 0 0 0 2 | 0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4 | 0 19 1 9 32 5 9 0 0 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,1.1 Amber 23 Features
Amber Boot Loader v20110117211518,0.166666666667,0.00018201260103461848,0 19 1 9 32 7 1 7 0 1 | 0 19 1 9 32 7 1 7 0 2 | 0 19 1 9 32 7 1 7 0 3 | 0 19 1 9 32 7 1 7 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,1.1 Amber 23 Features
Transfer Software Interrupt SWI,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 30 | 0 19 1 5 3 0 31 | 0 19 1 5 3 0 32 | 0 19 1 5 3 0 33,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Data COREGOP Operation Coprocessor,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 24 | 0 19 1 5 3 0 25 | 0 19 1 5 3 0 26 | 0 19 1 5 3 0 27,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Single Data Swap SWAP,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 5 | 0 19 1 5 3 0 6 | 0 19 1 5 3 0 7 | 0 19 1 5 3 0 8,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Data Processing REGOP Multiply,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 0 | 0 19 1 5 3 0 1 | 0 19 1 5 3 0 2 | 0 19 1 5 3 0 3,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Register Transfer Software Interrupt,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 29 | 0 19 1 5 3 0 30 | 0 19 1 5 3 0 31 | 0 19 1 5 3 0 32,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
RISC Machine Family Data,0.166666666667,0.00018201260103461848,0 19 1 2 7 0 19 | 0 19 1 2 7 0 20 | 0 19 1 2 7 0 21 | 0 19 1 2 7 0 22,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Data Transfer MTRANS Branch,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 14 | 0 19 1 5 3 0 15 | 0 19 1 5 3 0 16 | 0 19 1 5 3 0 17,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Rn offset_12 B22 =,0.166666666667,0.00018201260103461848,0 19 1 5 14 4 8 0 4 | 0 19 1 5 14 4 8 0 5 | 0 19 1 5 14 4 8 0 6 | 0 19 1 5 14 4 8 0 7,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,1.1 Amber 23 Features
Lesser General Public License,1.0,0.00036402520206923697,0 19 1 2 9 6 0 4 | 0 19 1 2 9 6 0 5 | 0 19 1 2 9 6 0 6 | 0 19 1 2 9 6 0 7,TaggedPDF-doc Part Sect Sect Sect P statement word,1.1 Amber 23 Features
COREGOP Operation Coprocessor CORTRANS,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 25 | 0 19 1 5 3 0 26 | 0 19 1 5 3 0 27 | 0 19 1 5 3 0 28,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Swap SWAP Single Data,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 7 | 0 19 1 5 3 0 8 | 0 19 1 5 3 0 9 | 0 19 1 5 3 0 10,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Transfer TRANS Block Data,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 11 | 0 19 1 5 3 0 12 | 0 19 1 5 3 0 13 | 0 19 1 5 3 0 14,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Data Transfer TRANS Block,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 10 | 0 19 1 5 3 0 11 | 0 19 1 5 3 0 12 | 0 19 1 5 3 0 13,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
User FIRQ IRQ >,0.166666666667,0.00018201260103461848,0 19 1 9 32 6 3 5 0 1 | 0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3 | 0 19 1 9 32 6 3 5 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,1.1 Amber 23 Features
Coprocessor Data COREGOP Operation,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 23 | 0 19 1 5 3 0 24 | 0 19 1 5 3 0 25 | 0 19 1 5 3 0 26,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Data CODTRANS Transfer Coprocessor,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 20 | 0 19 1 5 3 0 21 | 0 19 1 5 3 0 22 | 0 19 1 5 3 0 23,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Encode Immediate Value Encoding,0.166666666667,0.00018201260103461848,0 19 1 5 14 4 1 0 3 | 0 19 1 5 14 4 1 0 4 | 0 19 1 5 14 4 1 0 5 | 0 19 1 5 14 4 1 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,1.1 Amber 23 Features
REGOP Multiply MULT Single,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 2 | 0 19 1 5 3 0 3 | 0 19 1 5 3 0 4 | 0 19 1 5 3 0 5,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Core Hardware Verification Tests,0.166666666667,0.00018201260103461848,0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4 | 0 19 1 9 32 5 9 0 0 0 5 | 0 19 1 9 32 5 9 0 0 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,1.1 Amber 23 Features
FIRQ IRQ > SVC,0.166666666667,0.00018201260103461848,0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3 | 0 19 1 9 32 6 3 5 0 4 | 0 19 1 9 32 6 3 5 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,1.1 Amber 23 Features
SWAP Single Data Transfer,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 8 | 0 19 1 5 3 0 9 | 0 19 1 5 3 0 10 | 0 19 1 5 3 0 11,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
GNU Lesser General Public,1.0,0.00036402520206923697,0 19 1 3 9 2 0 3 | 0 19 1 3 9 2 0 4 | 0 19 1 3 9 2 0 5 | 0 19 1 3 9 2 0 6,TaggedPDF-doc Part Sect Sect Sect P statement word,1.1 Amber 23 Features
Transfer Coprocessor Data COREGOP,0.166666666667,0.00018201260103461848,0 19 1 5 3 0 22 | 0 19 1 5 3 0 23 | 0 19 1 5 3 0 24 | 0 19 1 5 3 0 25,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
Xilinx SP605 Spartan-6 FPGA,0.166666666667,0.00018201260103461848,0 19 1 2 6 2 9 | 0 19 1 2 6 2 10 | 0 19 1 2 6 2 11 | 0 19 1 2 6 2 12,TaggedPDF-doc Part Sect Sect P statement word,1.1 Amber 23 Features
