S.No,Word,Location Vector,Signature,Signature Weight,Tf,Idf,Tf - Idf Score,English Dictionary Match,Number Match,Abbreviation Match,Symbol Match,Repetitive Word
441,Tower,0 5 2 1 5,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",No,No,No,No
442,SJR,0 5 2 1 6,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,Yes,No,No
443,iPark,0 5 2 1 7,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
444,EPIP,0 5 2 1 8,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,Yes,No,No
445,White,0 5 2 1 9,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",No,No,No,No
446,Field,0 5 2 1 10,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.6139592146276701,0.002436346089792342,"Yes (en_US, en_GB, en_AU)",No,No,No,No
447,BANGALORE,0 5 2 1 11,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
448,560,0 5 2 1 12,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
449,066,0 5 2 1 13,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
450,Karnataka,0 5 2 1 14,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
451,India,0 5 2 1 15,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
452,Tel,0 5 2 1 16,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.8692317197309762,0.006898664442309335,Yes (en_US),No,No,No,No
453,918041779999,0 5 2 1 17,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
454,Fax,0 5 2 1 18,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.9661417327390326,0.0076677915296748615,"Yes (en_US, en_GB, en_AU)",No,No,No,No
455,918041157070,0 5 2 1 19,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
456,US,0 5 2 1 20,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",No,No,No,No
457,2900,0 5 2 1 21,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
458,Gordon,0 5 2 1 22,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
459,Ave,0 5 2 1 23,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB)",No,No,No,No
460,Suite,0 5 2 1 24,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.6651117370750514,0.002639332289980363,"Yes (en_US, en_GB, en_AU)",No,No,No,No
461,10011,0 5 2 1 25,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
462,Santa,0 5 2 1 26,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
463,Clara,0 5 2 1 27,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
464,CA,0 5 2 1 28,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.7900504736833514,0.0031351209273148863,Yes (en_US),No,No,No,No
465,95051,0 5 2 1 29,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
466,USA,0 5 2 1 30,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
467,Tel,0 5 2 1 31,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.8692317197309762,0.006898664442309335,Yes (en_US),No,No,No,No
468,408,0 5 2 1 32,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.8692317197309762,0.006898664442309335,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
469,7731714,0 5 2 1 33,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
470,Fax,0 5 2 1 34,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.9661417327390326,0.0076677915296748615,"Yes (en_US, en_GB, en_AU)",No,No,No,No
471,408,0 5 2 1 35,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.8692317197309762,0.006898664442309335,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
472,7731745,0 5 2 1 36,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
473,Email,0 5 2 1 37,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
474,Web,0 5 2 1 39,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
475,www.softjin.com,0 5 2 1 40,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
476,Page,0 5 2 1 41,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",No,No,No,No
477,Figure1,0 5 5 0 0,TaggedPDF-doc Part P statement word,{},0.0013227513227513227,1.2671717284030137,0.0016761530798981663,No,No,No,No,No
478,Schematic,0 5 5 0 2,TaggedPDF-doc Part P statement word,{},0.0026455026455026454,1.2671717284030137,0.0033523061597963326,"Yes (en_US, en_GB, en_AU)",No,No,No,No
479,Block,0 5 5 0 3,TaggedPDF-doc Part P statement word,{},0.0026455026455026454,0.18799048235538898,0.0004973293184004999,"Yes (en_US, en_GB, en_AU)",No,No,No,No
480,Diagram,0 5 5 0 4,TaggedPDF-doc Part P statement word,{},0.0026455026455026454,0.31292921896368886,0.0008278550766235154,"Yes (en_US, en_GB, en_AU)",No,No,No,No
481,Implementation,0 5 6 0 0 0,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.4890204780193702,0.0012937049683052122,"Yes (en_US, en_GB, en_AU)",No,No,No,No
482,Figure2,0 5 8 0 0,TaggedPDF-doc Part P statement word,{},0.0013227513227513227,0.8692317197309762,0.0011497774070515557,No,No,No,No,No
483,Implementation,0 5 8 0 2,TaggedPDF-doc Part P statement word,{},0.0026455026455026454,0.4890204780193702,0.0012937049683052122,"Yes (en_US, en_GB, en_AU)",No,No,No,No
484,Signal,0 5 9 0 0 0,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,0.4890204780193702,0.0019405574524578183,"Yes (en_US, en_GB, en_AU)",No,No,No,No
485,Table,0 5 9 0 0 1,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.28944812311416607,0.0015314715508686035,"Yes (en_US, en_GB, en_AU)",No,No,No,No
486,Signal,0 5 10 0 0 0 0,TaggedPDF-doc Part Table TR TH statement word,{},0.003968253968253968,0.4890204780193702,0.0019405574524578183,"Yes (en_US, en_GB, en_AU)",No,No,No,No
487,Direction,0 5 10 0 1 0 0,TaggedPDF-doc Part Table TR TH statement word,{},0.0013227513227513227,0.52680903890877,0.0006968373530539285,"Yes (en_US, en_GB, en_AU)",No,No,No,No
488,Data,0 5 10 0 2 0 0,TaggedPDF-doc Part Table TR TH statement word,{},0.0013227513227513227,0.18799048235538898,0.00024866465920024994,"Yes (en_US, en_GB, en_AU)",No,No,No,No
489,Width,0 5 10 0 2 0 1,TaggedPDF-doc Part Table TR TH statement word,{},0.0013227513227513227,0.3921104650113138,0.0005186646362583515,"Yes (en_US, en_GB, en_AU)",No,No,No,No
490,Description,0 5 10 0 3 0 0,TaggedPDF-doc Part Table TR TH statement word,{},0.003968253968253968,0.22577904324478879,0.0008959485843047174,"Yes (en_US, en_GB, en_AU)",No,No,No,No
491,InA,0 5 10 1 0 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,1.0910804693473326,0.0014432281340573182,No,No,No,No,No
492,IN,0 5 10 1 1 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.005291005291005291,0.7231036840527382,0.0038259454182684558,Yes (NTLK Stopword),No,No,No,No
493,32,0 5 10 1 2 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.003968253968253968,0.2459824293330757,0.0009761207513217289,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
494,First,0 5 10 1 3 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.7900504736833514,0.001045040309104962,"Yes (en_US, en_GB, en_AU)",No,No,No,No
495,Input,0 5 10 1 3 0 1,TaggedPDF-doc Part Table TR TD statement word,{},0.0026455026455026454,0.1368379599080077,0.00036200518494181933,"Yes (en_US, en_GB, en_AU)",No,No,No,No
496,InB,0 5 10 2 0 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,1.0910804693473326,0.0014432281340573182,No,No,No,No,No
497,IN,0 5 10 2 1 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.005291005291005291,0.7231036840527382,0.0038259454182684558,Yes (NTLK Stopword),No,No,No,No
498,32,0 5 10 2 2 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.003968253968253968,0.2459824293330757,0.0009761207513217289,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
499,Second,0 5 10 2 3 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0026455026455026454,0.8692317197309762,0.0022995548141031114,"Yes (en_US, en_GB, en_AU)",No,No,No,No
500,Input,0 5 10 2 3 0 1,TaggedPDF-doc Part Table TR TD statement word,{},0.0026455026455026454,0.1368379599080077,0.00036200518494181933,"Yes (en_US, en_GB, en_AU)",No,No,No,No
501,clk,0 5 10 3 0 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.52680903890877,0.0006968373530539285,No,No,No,No,No
502,IN,0 5 10 3 1 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.005291005291005291,0.7231036840527382,0.0038259454182684558,Yes (NTLK Stopword),No,No,No,No
503,Global,0 5 10 3 3 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.7900504736833514,0.001045040309104962,"Yes (en_US, en_GB, en_AU)",No,No,No,No
504,Clock,0 5 10 3 3 0 1,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.2459824293330757,0.00032537358377390964,"Yes (en_US, en_GB, en_AU)",No,No,No,No
505,rst,0 5 10 4 0 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.7231036840527382,0.0009564863545671139,No,No,No,No,No
506,IN,0 5 10 4 1 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.005291005291005291,0.7231036840527382,0.0038259454182684558,Yes (NTLK Stopword),No,No,No,No
507,Active,0 5 10 4 3 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.7900504736833514,0.001045040309104962,"Yes (en_US, en_GB, en_AU)",No,No,No,No
508,low,0 5 10 4 3 0 1,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.52680903890877,0.0006968373530539285,"Yes (en_US, en_GB, en_AU)",No,No,No,No
509,Reset,0 5 10 4 3 0 2,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.3921104650113138,0.0005186646362583515,"Yes (en_US, en_GB, en_AU)",No,No,No,No
510,Out,0 5 10 5 0 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.7900504736833514,0.001045040309104962,Yes (NTLK Stopword),No,No,No,No
511,OUT,0 5 10 5 1 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.005291005291005291,0.9661417327390326,0.005111861019783241,Yes (NTLK Stopword),No,No,No,No
512,32,0 5 10 5 2 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.003968253968253968,0.2459824293330757,0.0009761207513217289,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
513,Multiplier,0 5 10 5 3 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.009259259259259259,0.52680903890877,0.004877861471377499,"Yes (en_US, en_GB, en_AU)",No,No,No,No
514,Output,0 5 10 5 3 0 1,TaggedPDF-doc Part Table TR TD statement word,{},0.007936507936507936,0.06305174574708902,0.0005004106805324525,"Yes (en_US, en_GB, en_AU)",No,No,No,No
515,Of,0 5 10 6 0 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,0.9661417327390326,0.0012779652549458102,Yes (NTLK Stopword),No,No,No,No
516,OUT,0 5 10 6 1 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.005291005291005291,0.9661417327390326,0.005111861019783241,Yes (NTLK Stopword),No,No,No,No
517,Overflow,0 5 10 6 3 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0026455026455026454,0.20647388804940212,0.0005462272170619104,"Yes (en_US, en_GB, en_AU)",No,No,No,No
518,Flag,0 5 10 6 3 0 1,TaggedPDF-doc Part Table TR TD statement word,{},0.003968253968253968,0.6139592146276701,0.002436346089792342,"Yes (en_US, en_GB, en_AU)",No,No,No,No
519,Uf,0 5 10 7 0 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0013227513227513227,1.2671717284030137,0.0016761530798981663,No,No,No,No,No
520,OUT,0 5 10 7 1 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.005291005291005291,0.9661417327390326,0.005111861019783241,Yes (NTLK Stopword),No,No,No,No
521,Underflow,0 5 10 7 3 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.0026455026455026454,0.20647388804940212,0.0005462272170619104,"Yes (en_US, en_GB, en_AU)",No,No,No,No
522,Flag,0 5 10 7 3 0 1,TaggedPDF-doc Part Table TR TD statement word,{},0.003968253968253968,0.6139592146276701,0.002436346089792342,"Yes (en_US, en_GB, en_AU)",No,No,No,No
523,Invalid,0 5 10 8 0 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.003968253968253968,0.28944812311416607,0.0011486036631514526,"Yes (en_US, en_GB, en_AU)",No,No,No,No
524,OUT,0 5 10 8 1 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.005291005291005291,0.9661417327390326,0.005111861019783241,Yes (NTLK Stopword),No,No,No,No
525,Invalid,0 5 10 8 3 0 0,TaggedPDF-doc Part Table TR TD statement word,{},0.003968253968253968,0.28944812311416607,0.0011486036631514526,"Yes (en_US, en_GB, en_AU)",No,No,No,No
526,Output,0 5 10 8 3 0 1,TaggedPDF-doc Part Table TR TD statement word,{},0.007936507936507936,0.06305174574708902,0.0005004106805324525,"Yes (en_US, en_GB, en_AU)",No,No,No,No
527,Flag,0 5 10 8 3 0 2,TaggedPDF-doc Part Table TR TD statement word,{},0.003968253968253968,0.6139592146276701,0.002436346089792342,"Yes (en_US, en_GB, en_AU)",No,No,No,No
528,Table,0 5 11 0 0,TaggedPDF-doc Part P statement word,{},0.005291005291005291,0.28944812311416607,0.0015314715508686035,"Yes (en_US, en_GB, en_AU)",No,No,No,No
529,Signal,0 5 11 0 2,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.4890204780193702,0.0019405574524578183,"Yes (en_US, en_GB, en_AU)",No,No,No,No
530,Definition,0 5 11 0 3,TaggedPDF-doc Part P statement word,{},0.0013227513227513227,0.8692317197309762,0.0011497774070515557,"Yes (en_US, en_GB, en_AU)",No,No,No,No
531,Table,0 5 11 0 4,TaggedPDF-doc Part P statement word,{},0.005291005291005291,0.28944812311416607,0.0015314715508686035,"Yes (en_US, en_GB, en_AU)",No,No,No,No
532,SoftJin,0 5 12 0 0,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
533,Technologies,0 5 12 0 1,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
534,Pvt,0 5 12 0 2,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB)",No,No,No,No
535,Ltd.India,0 5 12 1 0,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
536,102,0 5 12 1 1,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.6139592146276701,0.002436346089792342,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
537,1st,0 5 12 1 2,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,Yes (en_US),No,No,No,No
538,Floor,0 5 12 1 3,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
539,Mobius,0 5 12 1 4,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
540,Tower,0 5 12 1 5,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",No,No,No,No
541,SJR,0 5 12 1 6,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,Yes,No,No
542,iPark,0 5 12 1 7,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
543,EPIP,0 5 12 1 8,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,Yes,No,No
544,White,0 5 12 1 9,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",No,No,No,No
545,Field,0 5 12 1 10,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.6139592146276701,0.002436346089792342,"Yes (en_US, en_GB, en_AU)",No,No,No,No
546,BANGALORE,0 5 12 1 11,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
547,560,0 5 12 1 12,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
548,066,0 5 12 1 13,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
549,Karnataka,0 5 12 1 14,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
550,India,0 5 12 1 15,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
551,Tel,0 5 12 1 16,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.8692317197309762,0.006898664442309335,Yes (en_US),No,No,No,No
552,918041779999,0 5 12 1 17,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
553,Fax,0 5 12 1 18,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.9661417327390326,0.0076677915296748615,"Yes (en_US, en_GB, en_AU)",No,No,No,No
554,918041157070,0 5 12 1 19,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
555,US,0 5 12 1 20,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",No,No,No,No
556,2900,0 5 12 1 21,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
557,Gordon,0 5 12 1 22,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
558,Ave,0 5 12 1 23,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB)",No,No,No,No
559,Suite,0 5 12 1 24,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.6651117370750514,0.002639332289980363,"Yes (en_US, en_GB, en_AU)",No,No,No,No
560,10011,0 5 12 1 25,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
561,Santa,0 5 12 1 26,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
562,Clara,0 5 12 1 27,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
563,CA,0 5 12 1 28,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.7900504736833514,0.0031351209273148863,Yes (en_US),No,No,No,No
564,95051,0 5 12 1 29,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
565,USA,0 5 12 1 30,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
566,Tel,0 5 12 1 31,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.8692317197309762,0.006898664442309335,Yes (en_US),No,No,No,No
567,408,0 5 12 1 32,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.8692317197309762,0.006898664442309335,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
568,7731714,0 5 12 1 33,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
569,Fax,0 5 12 1 34,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.9661417327390326,0.0076677915296748615,"Yes (en_US, en_GB, en_AU)",No,No,No,No
570,408,0 5 12 1 35,TaggedPDF-doc Part P statement word,{},0.007936507936507936,0.8692317197309762,0.006898664442309335,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
571,7731745,0 5 12 1 36,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
572,Email,0 5 12 1 37,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
573,Web,0 5 12 1 39,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
574,www.softjin.com,0 5 12 1 40,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
575,Page,0 5 12 1 41,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB, en_AU)",No,No,No,No
576,This,0 5 13 1 0 0,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.15322837609617704,0.0008107321486570214,Yes (NTLK Stopword),No,No,No,No
577,process,0 5 13 1 0 1,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.52680903890877,0.0006968373530539285,"Yes (en_US, en_GB, en_AU)",No,No,No,No
578,is,0 5 13 1 0 2,TaggedPDF-doc Part Sect P statement word,{},0.018518518518518517,0.01189922329970769,0.00022035598703162387,Yes (NTLK Stopword),No,No,No,No
579,repeated,0 5 13 1 0 3,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,1.2671717284030137,0.0016761530798981663,"Yes (en_US, en_GB, en_AU)",No,No,No,No
580,for,0 5 13 1 0 4,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
581,the,0 5 13 1 0 5,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
582,remaining,0 5 13 1 0 6,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.8692317197309762,0.0011497774070515557,"Yes (en_US, en_GB, en_AU)",No,No,No,No
583,bits,0 5 13 1 0 7,TaggedPDF-doc Part Sect P statement word,{},0.010582010582010581,0.15322837609617704,0.0016214642973140427,"Yes (en_US, en_GB, en_AU)",No,No,No,No
584,of,0 5 13 1 0 8,TaggedPDF-doc Part Sect P statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
585,mantissa,0 5 13 1 0 9,TaggedPDF-doc Part Sect P statement word,{},0.013227513227513227,0.568201724066995,0.0075158958209919965,"Yes (en_US, en_GB, en_AU)",No,No,No,No
586,Signals,0 5 13 1 1 0,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.7900504736833514,0.001045040309104962,"Yes (en_US, en_GB, en_AU)",No,No,No,No
587,are,0 5 13 1 1 1,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.02413367971671937,0.00019153714060888386,Yes (NTLK Stopword),No,No,No,No
588,generated,0 5 13 1 1 2,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.28944812311416607,0.0007657357754343018,"Yes (en_US, en_GB, en_AU)",No,No,No,No
589,if,0 5 13 1 1 3,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.2459824293330757,0.00032537358377390964,Yes (NTLK Stopword),No,No,No,No
590,the,0 5 13 1 1 4,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
591,four,0 5 13 1 1 5,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.4890204780193702,0.0038811149049156365,"Yes (en_US, en_GB, en_AU)",No,No,No,No
592,bits,0 5 13 1 1 6,TaggedPDF-doc Part Sect P statement word,{},0.010582010582010581,0.15322837609617704,0.0016214642973140427,"Yes (en_US, en_GB, en_AU)",No,No,No,No
593,of,0 5 13 1 1 7,TaggedPDF-doc Part Sect P statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
594,the,0 5 13 1 1 8,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
595,mantissa,0 5 13 1 1 9,TaggedPDF-doc Part Sect P statement word,{},0.013227513227513227,0.568201724066995,0.0075158958209919965,"Yes (en_US, en_GB, en_AU)",No,No,No,No
596,are,0 5 13 1 1 10,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.02413367971671937,0.00019153714060888386,Yes (NTLK Stopword),No,No,No,No
597,zero,0 5 13 1 1 11,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.26717172840301384,0.0007068035142936874,"Yes (en_US, en_GB, en_AU)",No,No,No,No
